track_name,track_id,artist_name,artist_id,album_name,album_id,release_date,popularity,duration_ms,explicit,playlist_id,country
Ya No Somos Ni Seremos,0UXlu64mDLvfzR8IXMz06J,Christian Nodal,0XwVARXT135rw8lyw1EeWP,Ya No Somos Ni Seremos,6uU8vskychc3SuYYI9Hjbo,2022-02-18,81,185722,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Permitame (feat. Yandel),2Dbq5moIguMsbRZa9SB7gD,Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,La Melodia de la Calle (Remastered),3gvDroaxVajs2EDUABP3C7,2009-11-09,75,184506,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Tu Príncipe,2FNqnsX74ZlwduUAcnmzee,Daddy Yankee,4VMYDCV2IEDYJArk749S6m,Barrio Fino (Bonus Track Version),4pLuE50wL9T26lSv42X0J2,2004-07-13,77,205520,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Madonna,5LhI8m7n8xlQmNe3b7Rwis,Natanael Cano,0elWFr7TW8piilVRYJUe4P,Madonna,0QZVRL2HC24voXfxWmpHvd,2024-03-08,87,187087,True,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Normal,0T2pB7P1VdXPhLdQZ488uH,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,80,171880,True,37i9dQZEVXbJp9wcIM9Eo5,Honduras
BBY BOO - REMIX,43PiEypaceH339CSNiggyj,iZaak,4s6Xg38sbqh4xpf4OqhVUK,BBY BOO (REMIX),4Rx0nQkh5sR1O0Z8lBgig9,2024-03-27,83,275862,True,37i9dQZEVXbJp9wcIM9Eo5,Honduras
un x100to,2yzshFeBIwH8tWIqHEFLeD,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,79,194563,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
More,0AAl3LtvIhEilWXZmYHeh5,Zion,1pgDilWYDWLoOgGjf1iHNu,La Fórmula,76iE2t7UDAZLNkqHFuvWtQ,2012-08-20,69,240733,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Moscow Mule,6Xom58OOXk2SoU711L2IXO,Bad Bunny,4q3ewBCX7sLwd24euuV69X,Un Verano Sin Ti,3RQQmkQEvNCY4prGKE6oc5,2022-05-06,82,245939,True,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Tengo Un Plan - Remix,6SJ01hvFkBLTUnkLyZ72G5,Key-Key,6GKbEjuVNKuuAKetDXA2Mi,Tengo Un Plan (Remix),13CfzKNWzSAkJj6nsFadsQ,2024-06-13,77,215448,True,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Regalo De Dios,51qYdMBxt9mFbtZBzq1Yfi,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,PRESENTE,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,84,185933,False,37i9dQZEVXbJp9wcIM9Eo5,Honduras
Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,House of Pleasure,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,84,192120,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Who,7tI8dRuH2Yc6RuoTjxo4dU,Jimin,1oSPZhvZMIrWW5I41kPkkY,MUSE,15XcLhiVMlSOipUddTNDnr,2024-07-19,87,170887,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
HAY LUPITA,5jFA0f4ZDGLbQP4nxzL8D4,Lomiiel,2rMFPjySMqkgBajkLKL6zo,HAY LUPITA,2VOwmlyJzRjfMfofsNHTtR,2024-03-28,81,105836,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
LUNA,7bywjHOc0wSjGGbj04XbVi,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,91,196800,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,KAROL G,790FomKkXshlbRYZFtlgla,Si Antes Te Hubiera Conocido,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,94,195824,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
REAL GANGSTA LOVE,1pymWRCuZfCd0zdiBJo0Hj,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,EL ÚLTIMO BAILE,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,92,145342,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Si No Quieres No,1C84d9abZVKWHT2YYpoean,Luis R Conriquez,0pePYDrJGk8gqMRbXrLJC8,Si No Quieres No,6WkOBnYkj6y5iSr14uhUZF,2024-03-10,89,147011,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Orion,5pVJ3IlnpIorU44oXizzG5,Boza,2NfSBtmWe7oPw1EmetJVso,Orion,2FWRFIH8Agbw8JGG4hbdG6,2024-05-29,82,240964,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Santa,6a9Z1jUms915w4O7N1PxjY,Rvssian,1fctva4kpRbg2k3v7kwRuS,Santa,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,84,193038,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Gata Only,6XjDF6nds4DE2BBbagZol6,FloyyMenor,7CvTknweLr9feJtRGrpDBy,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,96,222000,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,83,165848,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,OASIS,6ylFfzx32ICw4L1A7YWNLN,2019-06-28,84,242573,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Mirame,2btNsI4OvcVl7SAHQQDHFB,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Mirame,5oCAS6VzHoESewtXUGMqbz,2024-04-17,87,157453,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Primera Cita,3fJHbMUnzceimOnNjp63fF,Carin Leon,66ihevNkSYNzRAl44dx6jJ,Colmillo De Leche,6TsExCpZJTDj7Fd0ez2knv,2023-05-19,85,186455,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,2000,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,86,162637,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,87,162767,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Ohnana,1fTjqf10accJCDYstPwwZ6,Kapo,3UTF2no3muGdiFXVujl94i,Ohnana,3IdVqIfyLPqxPZusYgifLo,2024-06-06,82,156577,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
AMARGURA,505v13epFXodT9fVAJ6h8k,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,87,170480,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Que Onda,6uIIdjYTxxpWOyWuVXrKQO,Calle 24,6dLuQ5qXxIuWc5urxfIiZR,Que Onda,4x6cjOcVz44aiLSOHCLKPd,2023-08-30,85,191466,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
La Diabla,0R6NfOiLzLj4O5VbYSJAjf,Xavi,3Me35AWHCGqW4sZ7bWWJt1,La Diabla,2IoSjweCu07y9mv5H1Cj3v,2023-11-30,86,172264,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
El Perdedor,27ze5t5tIDPlVits0KRbxT,Aventura,1qto4hHid1P71emI6Fd8xi,K.O.B. Live,03Sa02WIHEwH8lHfbipmrz,2006-12-19,79,215213,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
WYA REMIX RED,4YnmQG1fnJR9LnTZtix70T,J Abdiel,17SY5q1CMOZJBRuPcKWwPI,WYA REMIX RED,4KparoC39Qn5NatBrMA7nN,2024-05-10,82,321741,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
QLONA,5RqSsdzTNPX1uzkmlHCFvK,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,87,172797,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Todo Cambió,4OyzSXRSadNQt5EMwASdap,Camila,2gRP1Ezbtj3qrERnd0XasU,Todo Cambio,7dTSfhp5okEjaYXp38LwVf,2006-05-09,80,193826,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Ya No Somos Ni Seremos,0UXlu64mDLvfzR8IXMz06J,Christian Nodal,0XwVARXT135rw8lyw1EeWP,Ya No Somos Ni Seremos,6uU8vskychc3SuYYI9Hjbo,2022-02-18,81,185722,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,82,195586,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,7iK8PXO48WeuP03g8YR51W,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,86,174229,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Borro Cassette,6DUdDIRgLqCGq1DwkNWQTN,Maluma,1r4hJ1h58CWwUQe3MxPuau,"Pretty Boy, Dirty Boy",3PomvFR694SrCSZzDWMWV7,2015-10-30,82,207306,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
ADIVINO,0LZy30mVmxqUpdQmaXKXBd,Myke Towers,7iK8PXO48WeuP03g8YR51W,ADIVINO,3sRyLQf04m9vm40JNRFiCl,2024-04-25,90,278644,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,84,154374,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Che Che,7ESqP17DjGLx7j8fm0Gp2L,Chimbala,4VVEpEhC8NcR7AqNEds42U,Che Che,2nidUL9BkkQL6TsHN5JGwS,2024-04-19,72,140874,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Desesperados,6mmPpaltUZK7xjNlBPQQ0p,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2Nt6MDJXfoxQ22tIQgWXIh,2021-12-10,83,224996,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Solos (feat. Plan B),2ItA7kOg5NH6AygzU30sEv,Tony Dize,3LKXWvXFWrkwUzJWxzwVpW,La Melodia de la Calle (Remastered),3gvDroaxVajs2EDUABP3C7,2009-11-09,76,188826,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Según Quién,4bw8mcDUSRWfQo63ZTYRnU,Maluma,1r4hJ1h58CWwUQe3MxPuau,Don Juan,3Fk8yQvPlCHgwR2pNhEIRA,2023-08-25,82,142334,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Los Infieles,0HDHY6RSHHG2ZTE0cMT4GJ,Aventura,1qto4hHid1P71emI6Fd8xi,K.O.B. Live,03Sa02WIHEwH8lHfbipmrz,2006-12-19,77,257186,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,83,155960,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Dile al Amor,6lFM8kkmpffm0aq2gzEtEK,Aventura,1qto4hHid1P71emI6Fd8xi,The Last,5kUva4uwVPMIyo8VX7pjBI,2010-04-06,57,228773,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Me Voy,100Tm6z29RfHTdUQ6NIs0s,Julieta Venegas,2QWIScpFDNxmS6ZEMIUvgm,Limon Y Sal,1YhHEtOj1mhMz0769Fqa9Q,2006-05-25,80,187520,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
SORRY 4 THAT MUCH,63pLfjK6FvcYJYMGwtHjd6,Feid,2LRoIwlKmHjgvigdNGBHNo,SORRY 4 THAT MUCH,1kZGpaXOeB48TPT2JatjvC,2024-06-07,88,207746,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Ven Porque Te Necesito,4MNfkZ8dtva3cjJ2biqnDS,Los Temerarios,3YbOSxo85kla7RID8ugnW3,Internacionales Y Románticos,5Ze16psciPmtUvLIOLE5D3,1989-01-01,76,175013,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Dile,69Ej1xrGjOcHvIMtMKxK0G,Don Omar,33ScadVnbm2X8kkUqOkC6Z,The Last Don,4vOvr0tdZWoIGjnHe9jLqz,2003-01-01,82,204600,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
un x100to,2yzshFeBIwH8tWIqHEFLeD,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,79,194563,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Tiroteo - Remix,4OwhwvKESFtuu06dTgct7i,Marc Seguí,5FQ8tBUtIamA2hRtatrYUF,Tiroteo (Remix),2Ke07jWpOWaNVYpNMmXt7C,2021-04-01,81,321555,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Cúrame,1FlL8ycld6uVDDyhV7P5FA,Rauw Alejandro,1mcTU81TzQhprhouKaTkpq,VICE VERSA,2Nt6MDJXfoxQ22tIQgWXIh,2021-12-10,82,164705,True,37i9dQZEVXbISk8kxnzfCq,Nicaragua
QUE VUELVAS,5HR7yfhSCeoOHRQN05XnZQ,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,80,169418,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
"One Of The Girls (with JENNIE, Lily Rose Depp)",7CyPwkp0oE8Ro9Dd5CUDjW,The Weeknd,1Xyo4u8uXC1ZmMpatF05PJ,The Idol Episode 4 (Music from the HBO Original Series),7tzVd1fwkxsorytCBjEJkU,2023-06-23,91,244684,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Regalo De Dios,51qYdMBxt9mFbtZBzq1Yfi,Julión Álvarez y su Norteño Banda,1bfl0AU8SqmLkElptOprhC,PRESENTE,0JoUcdNtc8iAKHGFj7Ppf9,2023-11-17,84,185933,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,2R21vXR83lH98kGeO99Y66,Amanece,464FQ8gr0oKlQ1a0TCK4Yj,2018-12-14,82,190004,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
Tú de Qué Vas,66iygyOSvvoQQsKJ1vEXfT,Franco De Vita,4NEYQeEYBUjfaXgDQGvFvu,Stop,4BI3oXrWF0YvtWpfYWUxeX,2004-04-28,77,238160,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
MINIMI,758S4LdiMkRdauciXJI1v7,Bryan Martínez,7FctMSq2t2zyod20njlcjP,MINIMI,3T2NudFA3qcifGwgzWkQHY,2024-07-03,74,150000,False,37i9dQZEVXbISk8kxnzfCq,Nicaragua
REAL GANGSTA LOVE,1pymWRCuZfCd0zdiBJo0Hj,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,EL ÚLTIMO BAILE,3EWJoKrG9XnCjvAPzkQZ88,2024-05-23,92,145342,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Si Antes Te Hubiera Conocido,6WatFBLVB0x077xWeoVc2k,KAROL G,790FomKkXshlbRYZFtlgla,Si Antes Te Hubiera Conocido,5ylbxH7EqpsmHZCRuiYewS,2024-06-21,94,195824,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
LUNA,7bywjHOc0wSjGGbj04XbVi,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,91,196800,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Hoy,0SoBfYjQHvL6cuWHtPUYnq,Valentino Merlo,55ru5B05MMBunM1tvH7Di6,Hoy,4ENi7P1IV01E2jzbHZeKxn,2024-05-22,80,198495,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Piel,6kPCcIAGoTeRrh8qrmKa90,Tiago PZK,5Y3MV9DZ0d87NnVm56qSY1,GOTTI A,3s6jmSUxBLRxzKdevnFmJS,2024-07-04,72,142041,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Gata Only,6XjDF6nds4DE2BBbagZol6,FloyyMenor,7CvTknweLr9feJtRGrpDBy,Gata Only,5tSQtQGkrCJx3hoQxmLgfM,2024-02-02,96,222000,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Who,7tI8dRuH2Yc6RuoTjxo4dU,Jimin,1oSPZhvZMIrWW5I41kPkkY,MUSE,15XcLhiVMlSOipUddTNDnr,2024-07-19,87,170887,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Es un Secreto,3KZCP2StVGdWkOKyRZNWA4,Plan B,2jSGzJw0ebJLu7OLVSOcBP,House of Pleasure,4s9iYsrtBIvkZn5AEbUbl0,2010-07-20,84,192120,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Mirame,2btNsI4OvcVl7SAHQQDHFB,Blessd,1TA5sGRlKUJXBN4ZyJuDIX,Mirame,5oCAS6VzHoESewtXUGMqbz,2024-04-17,87,157453,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Santa,6a9Z1jUms915w4O7N1PxjY,Rvssian,1fctva4kpRbg2k3v7kwRuS,Santa,3uzutRS5qX4ng5Skjh5S6W,2024-04-03,84,193038,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
BBY BOO - REMIX,43PiEypaceH339CSNiggyj,iZaak,4s6Xg38sbqh4xpf4OqhVUK,BBY BOO (REMIX),4Rx0nQkh5sR1O0Z8lBgig9,2024-03-27,83,275862,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
QLONA,5RqSsdzTNPX1uzkmlHCFvK,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,87,172797,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Love Me Again,2N0SPREDYqILVEFSsWF5N5,V,3JsHnjpbhX4SnySpvpa9DK,Layover,1ZBDI1LqnuAKdrePUF2D5m,2023-08-11,87,182293,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
OJITOS ROJOS,11PV8CaPqlto9Uejx92C35,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,76,221601,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
WYA REMIX RED,4YnmQG1fnJR9LnTZtix70T,J Abdiel,17SY5q1CMOZJBRuPcKWwPI,WYA REMIX RED,4KparoC39Qn5NatBrMA7nN,2024-05-10,82,321741,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
LA FALDA,7iUtQNMRB8ZkKC4AmEuCJC,Myke Towers,7iK8PXO48WeuP03g8YR51W,LVEU: VIVE LA TUYA...NO LA MIA,1ZVJTCW5rxpHKNgsNL91J2,2023-09-18,86,174229,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
APAGA EL CEL,4yyCGGdTVaYG17vhsrUPoL,FloyyMenor,7CvTknweLr9feJtRGrpDBy,APAGA EL CEL,3tgMwB1zSEt1CqCdJ3zytF,2024-05-17,87,184806,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
"Perdonarte, ¿Para Qué?",4dLLdfiniBhDP9dlJQIOi4,Los Ángeles Azules,0ZCO8oVkMj897cKgFH7fRW,"Perdonarte, ¿Para Qué?",1fXZxmn9aUIo5Zjx8zQFol,2024-05-23,83,193933,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
MI EX TENÍA RAZÓN,54zcJnb3tp9c5OVKREZ1Is,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO (BICHOTA SEASON),0FqAaUEyKCyUNFE1uQPZ7i,2023-08-10,84,154374,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
La Bachata,3tt9i3Hhzq84dPS8H7iSiJ,Manuel Turizo,0tmwSHipWxN12fsoLcFU3B,2000,7ubO2LZJZFpyhiWMZkRwcH,2023-03-17,86,162637,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Feliz Cumpleaños Ferxxo,2CeKVsFFXG4QzA415QygGb,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,83,155960,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
AMARGURA,505v13epFXodT9fVAJ6h8k,KAROL G,790FomKkXshlbRYZFtlgla,MAÑANA SERÁ BONITO,4kS7bSuU0Jm9LYMosFU2x5,2023-02-24,87,170480,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
PERRO NEGRO,7iQXYTyuG13aoeHxGG28Nh,Bad Bunny,4q3ewBCX7sLwd24euuV69X,nadie sabe lo que va a pasar mañana,4FftCsAcXXD1nFO9RFUNFO,2023-10-13,87,162767,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
SI NO ES CONTIGO,5Uptvz6j1sjDKxidAcnH2L,Cris Mj,1Yj5Xey7kTwvZla8sqdsdE,SI NO ES CONTIGO,4ecjQGViGCD4snnZ3QJOEL,2024-05-23,89,156000,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Cuando Te Vi | CROSSOVER #5,3KeYEr9ogMBemsOfQIJmZp,Big One,2OhUNb01gLwygOizYvTm0e,Cuando Te Vi | CROSSOVER #5,4u5sL85dlRv7eIMJIozZl8,2024-06-27,62,218400,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Un Finde | CROSSOVER #2,3tiJUOfAEqIrLFRQgGgdoY,Big One,2OhUNb01gLwygOizYvTm0e,Un Finde | CROSSOVER #2,7cAfD0HludcAifXAbcIR80,2023-04-04,76,162500,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Normal,0T2pB7P1VdXPhLdQZ488uH,Feid,2LRoIwlKmHjgvigdNGBHNo,FELIZ CUMPLEAÑOS FERXXO TE PIRATEAMOS EL ÁLBUM,7pijRxgRaBirPz6wDaJIp9,2022-09-14,80,171880,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Columbia,6XbtvPmIpyCbjuT0e8cQtp,Quevedo,52iwsT98xCoGgiGntTiR7K,Columbia,07kam1Dks7GIucbSelfvyX,2023-07-07,84,186000,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
EL AMOR DE SU VIDA,0O3U5iwTbiXCREMkvotJuN,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,El Comienzo,5i9lMMUZ1QZNsLEE3j50kT,2023-08-25,83,165848,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
CLASSY 101,1hZsWUnLbqRw09jLAMQSsb,Feid,2LRoIwlKmHjgvigdNGBHNo,FERXXOCALIPSIS,0lgs2Sa82lyX89nBUWyUy6,2023-12-01,82,195586,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Una Foto Remix (feat. Emilia),1kqH58eGh2ZTOHwqBIB2tM,Mesita,2IKdK6PbitvCiXt1t2bPU6,Una Foto Remix (feat. Emilia),4f47mbk3DOWJ16DXLnviMw,2024-01-05,80,243898,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
offline,7s4emXHJwAuo5VvGBXmnBL,Young Miko,3qsKSpcV3ncke3hw52JSMB,att.,1yjQhgZzBmfdS0CTj6xQ2h,2024-04-05,85,201935,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
HOY,7D7CiwAGCkGi9sQYyCLhxh,The La Planta,4oZolC0sCwCAKqsNXfRlVS,HOY,4SGFF2gxXah8wjZNrJiZJK,2024-05-16,76,177805,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
SORRY 4 THAT MUCH,63pLfjK6FvcYJYMGwtHjd6,Feid,2LRoIwlKmHjgvigdNGBHNo,SORRY 4 THAT MUCH,1kZGpaXOeB48TPT2JatjvC,2024-06-07,88,207746,True,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Rara Vez,7MVIfkyzuUmQ716j8U7yGR,Taiu,5szJHKg5xeUlQ9pTqzdpic,Rara Vez,26wRfIX4WqKLKHll9O3KnF,2023-02-08,81,128677,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
FRI(END)S,0PBTlQ84CBJF0tBnKGmQa6,V,3JsHnjpbhX4SnySpvpa9DK,FRI(END)S,7v4sqd0NZ9Fm8HnwCcCGIs,2024-03-15,90,148082,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Amanece,1LiN0Z98FkR1t0m8KmLcAH,Anuel AA,2R21vXR83lH98kGeO99Y66,Amanece,464FQ8gr0oKlQ1a0TCK4Yj,2018-12-14,82,190004,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
LA CANCIÓN,0fea68AdmYNygeTGI4RC18,J Balvin,1vyhD5VmyZ7KMfW5gqLgo5,OASIS,6ylFfzx32ICw4L1A7YWNLN,2019-06-28,84,242573,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
POR QUÉ SERÁ,7cXGHxIoogqDTvbuLj0dsO,Grupo Frontera,6XkjpgcEsYab502Vr1bBeW,JUGANDO A QUE NO PASA NADA,4j58S9wNTTLgllMslsSMhk,2024-05-10,80,209492,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
Mamichula - con Nicki Nicole,0TUW9faHNaBmi89wsYGp9y,Trueno,2x7PC78TmgqpEIjaGAZ0Oz,Atrevido,1xBoZOfcOsqd77V6AENKYC,2020-07-23,81,219201,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
HOLA PERDIDA,7JKptWv4YXmievid0HajID,Luck Ra,4kcQWQDK0u9AftVSpdrAgk,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,2024-02-02,72,166536,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
La Morocha,6vRQqxOhUFd78p5tL8jXr7,Luck Ra,4kcQWQDK0u9AftVSpdrAgk,QUE NOS FALTE TODO,3X0T1blaMiY2aev0wrbK1G,2024-02-02,70,134144,False,37i9dQZEVXbNOUPGj7tW6T,Paraguay
